system:index,B1,B2,B3,B4,B5,B6_VCID_1,B6_VCID_2,B7,B8,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
2_000000000000000004f2,41,47,60,70,90,207,207,81,62,0,1218,7,-490,-29,21,-7,16,-23,24,2,4,306,28,-35,21,-12,39,-15,0,6,-164,-2,0,5,5,-7,9,0,4.4102783,277.16666,0.016667783,86791.336,0.0036866672,193.58333,282.32333,2.6473305,"{""type"":""Point"",""coordinates"":[105.93791821093534,39.407252050615305]}"
2_00000000000000000863,26,21,18,62,37,192,191,16,37,0,243,43,729,-201,178,39,-89,57,37,-1,-28,1747,-96,-128,13,-48,-96,6,-7,31,838,-236,75,30,-107,4,46,-1,2.3220966,263.75,0.065001115,97970.0,0.0045340005,151.91667,274.87665,2.0539973,"{""type"":""Point"",""coordinates"":[123.95417134750748,48.47197129992119]}"
2_0000000000000000035b,33,30,32,68,53,201,201,36,48,0,718,27,994,-105,0,45,-39,-25,-27,-2,-13,-2752,54,110,0,-31,13,-17,9,20,1041,-58,-30,34,-56,-26,-25,-3,9.26293,321.08334,0.06250112,93628.0,0.0064043337,155.83333,285.62665,2.1433306,"{""type"":""Point"",""coordinates"":[111.02812921377857,35.42304080026036]}"
2_000000000000000007de,24,19,16,48,36,193,193,14,37,0,1041,28,315,-177,99,26,-67,52,15,0,-19,-1678,-84,-49,8,-74,-130,56,5,18,2398,-165,32,33,-119,49,10,-8,8.715966,242.41667,0.07416778,88461.336,0.003674667,165.91667,271.23,2.5673306,"{""type"":""Point"",""coordinates"":[120.76254301389727,47.27972361485715]}"
2_0000000000000000098a,23,18,16,36,31,184,184,14,27,0,1052,29,-1314,-217,77,0,-10,39,9,5,-17,-612,-57,-116,-10,-70,-126,13,1,23,-824,-193,58,47,-74,76,50,3,11.629987,231.08333,0.06583445,89531.336,0.0034623337,151.83333,267.04,2.3099973,"{""type"":""Point"",""coordinates"":[121.25868489260895,50.86373500476638]}"
2_00000000000000000363,32,32,34,49,63,202,202,47,41,0,456,33,-1604,-79,-78,51,-52,27,-56,7,-16,1193,64,58,-10,-40,-17,23,-5,23,-1565,-35,-91,11,-24,23,-46,6,1.4704129,328.66666,0.06583445,96131.336,0.0067933337,153.83333,286.9,2.0159974,"{""type"":""Point"",""coordinates"":[111.05238672350931,35.651034637123054]}"
2_00000000000000000444,38,29,29,61,48,201,201,30,42,0,8,22,-200,-152,-22,101,-91,100,-48,1,-5,107,89,0,-91,45,-62,42,0,19,-557,-103,-44,94,-50,40,-1,2,0.92740995,317.75,0.06666778,101354.0,0.007087,168.75,286.24332,2.900664,"{""type"":""Point"",""coordinates"":[117.20171449036494,38.28264892853204]}"
2_000000000000000000fe,28,24,28,47,52,192,192,34,36,0,749,21,-246,-181,50,19,-107,86,-13,1,-4,671,64,-63,-30,78,-96,4,-2,21,176,-185,37,23,-101,80,-16,0,4.7885733,279.41666,0.05416778,93366.664,0.004788,164.08333,279.59665,2.6233306,"{""type"":""Point"",""coordinates"":[117.60406809661947,41.459183205076336]}"
2_0000000000000000047b,31,32,36,77,64,200,200,41,53,0,1284,18,-473,-124,33,-8,-81,68,-26,2,-2,-1577,-2,-129,-60,54,-96,-22,5,17,-851,-125,14,-15,-82,57,-10,3,3.0094042,282.75,0.05083445,86982.664,0.005072334,182.41667,281.53665,2.9259973,"{""type"":""Point"",""coordinates"":[109.2187464020187,38.59041162413982]}"
2_0000000000000000054b,30,29,31,56,51,197,197,38,38,0,151,20,40,-192,24,22,-113,68,19,0,-7,-270,97,-38,-24,79,-60,-43,0,17,-124,-146,-6,36,-101,47,19,1,9.020442,309.83334,0.06750111,98672.664,0.006074,158.33333,284.79333,2.4106638,"{""type"":""Point"",""coordinates"":[115.83887943540024,39.63174103404998]}"
2_00000000000000000062,25,22,22,49,50,188,188,28,36,0,1861,23,-672,-170,72,-8,-63,87,-11,3,-16,-491,-102,-148,26,16,-165,-37,1,22,-1564,-204,27,-6,-80,70,-3,6,18.598606,267.41666,0.047501117,86234.664,0.004141667,178.75,278.59668,2.938664,"{""type"":""Point"",""coordinates"":[112.23573404287067,41.10695435376359]}"
2_000000000000000006a9,31,30,36,71,81,203,203,53,50,0,534,20,-679,-97,35,16,-62,80,10,3,-7,2897,-94,-161,-86,35,-82,67,-10,15,-460,-118,-1,15,-69,68,21,2,4.2997737,268.0,0.06166778,94528.664,0.0042553334,180.25,278.38333,2.168664,"{""type"":""Point"",""coordinates"":[119.9828959493086,44.30342973021889]}"
2_000000000000000004fe,28,26,29,50,55,196,196,41,38,0,1414,13,-589,-64,11,13,-40,34,-9,2,4,652,30,-54,-53,43,-32,4,-2,14,-1261,-79,-5,8,-42,28,10,5,0.92740995,278.33334,0.055001114,86148.0,0.004698334,185.66667,281.5,3.1839974,"{""type"":""Point"",""coordinates"":[109.84046994369854,39.432584203699925]}"
2_0000000000000000051d,40,48,61,68,95,214,215,85,63,0,1385,5,77,3,0,2,1,-6,10,0,11,439,-4,7,38,-13,-14,25,-1,5,66,6,-1,4,-1,-2,8,0,3.0367978,272.58334,0.01583445,84937.336,0.0032820003,199.25,282.27,3.6193306,"{""type"":""Point"",""coordinates"":[101.31284941628022,39.61556787452914]}"
2_00000000000000000845,27,25,29,63,63,198,198,46,44,0,414,28,1111,-172,77,49,-66,89,-57,-3,-17,-525,-189,-153,-9,15,-133,16,1,21,106,-202,50,9,-77,69,-40,0,2.786691,262.08334,0.069167785,96600.664,0.0042790007,155.58333,275.37,2.2913306,"{""type"":""Point"",""coordinates"":[123.00689775611764,48.30757762138379]}"
2_00000000000000000264,39,48,59,90,102,202,203,82,73,0,1250,16,24,-50,31,-21,23,12,17,0,-17,-1483,-269,-209,-52,-94,-92,-54,5,10,-30,-80,2,-18,-23,16,-8,0,2.7802885,254.58333,0.036667783,86957.336,0.003980334,179.58333,275.43,3.064664,"{""type"":""Point"",""coordinates"":[115.4739822779947,43.01874488031693]}"
2_00000000000000000762,30,29,31,57,60,201,201,43,44,0,942,18,-1106,-93,60,-12,-34,49,-8,4,-16,-382,-302,-234,53,-91,-151,-35,0,11,34,-123,17,11,-58,29,-9,0,0.92740995,253.83333,0.058334447,90812.0,0.0038723338,170.16667,273.99,2.9859972,"{""type"":""Point"",""coordinates"":[118.78741987508188,45.73417243512649]}"
2_0000000000000000082b,25,23,23,66,54,197,197,29,40,0,365,29,811,-167,68,45,-78,66,-14,-1,-23,1701,-163,-113,-50,-94,-183,18,-7,20,703,-229,41,19,-103,54,-5,-1,7.431505,264.58334,0.07083445,97218.0,0.004355667,156.25,276.06998,2.392664,"{""type"":""Point"",""coordinates"":[122.91472813734295,48.041587784444694]}"
2_00000000000000000535,29,29,34,49,62,193,193,53,41,0,1463,11,-218,-48,19,-7,-22,14,0,1,3,-694,65,-19,-12,40,-18,2,2,11,-1054,-37,2,-5,-15,13,3,4,1.5195386,273.83334,0.04083445,85216.664,0.004284334,185.58333,280.65,3.046664,"{""type"":""Point"",""coordinates"":[108.82905664275594,39.62095892770275]}"
2_000000000000000001aa,36,42,52,75,90,204,204,70,61,0,1382,13,-816,-61,16,-3,-3,20,0,3,-6,-326,-184,-186,-47,9,-2,33,1,11,-449,-64,-15,-1,-23,19,5,2,5.084174,259.08334,0.031667784,86213.336,0.0036583338,181.08333,277.33667,3.8779974,"{""type"":""Point"",""coordinates"":[113.39617941922155,42.25607807253976]}"
2_00000000000000000581,30,31,30,63,54,199,199,39,51,0,985,19,-1761,-179,4,84,-109,148,-59,7,-4,2488,106,-7,-64,47,-149,29,-9,19,-1166,-153,-1,67,-128,130,-43,5,0.92740995,286.08334,0.06083445,89791.336,0.005459667,172.33333,281.4,3.3433306,"{""type"":""Point"",""coordinates"":[113.27517725303525,39.71447519499562]}"
2_00000000000000000156,45,48,55,56,67,211,211,57,56,0,1121,2,48,14,0,0,8,0,2,0,3,-351,-37,-25,-20,0,-11,1,1,2,4,11,-2,0,7,-1,2,0,2.233928,267.5,0.011667783,88603.336,0.0026640005,195.16667,281.66,4.4219975,"{""type"":""Point"",""coordinates"":[102.71503157894048,41.93618662206661]}"
2_00000000000000000545,32,34,33,65,66,201,201,46,49,0,1104,20,-848,-131,-3,45,-108,92,-20,3,0,-784,53,-17,-22,113,-36,90,2,19,-919,-119,-15,47,-116,88,-1,4,3.670997,282.66666,0.06083445,87808.0,0.0057260003,174.83333,280.69666,3.5933306,"{""type"":""Point"",""coordinates"":[114.03919516843162,39.45090664992855]}"
2_0000000000000000033b,30,28,27,57,58,202,202,39,43,0,191,20,-65,-104,43,19,-73,77,-23,1,-4,467,-23,-141,-58,76,-68,8,-1,16,-407,-112,-6,27,-80,85,-15,2,1.2926363,281.0,0.049167782,99005.336,0.0045866673,166.58333,280.3,2.6606638,"{""type"":""Point"",""coordinates"":[121.74754951840137,44.160056254047454]}"
2_00000000000000000099,30,29,29,33,40,187,187,31,28,0,1325,8,-820,-98,24,-23,-8,30,-22,3,-8,431,-56,-118,2,46,-51,66,-1,8,-420,-69,-9,-9,-1,10,3,1,24.473595,261.75,0.027501117,85169.336,0.0038563337,191.83333,278.64667,2.6659973,"{""type"":""Point"",""coordinates"":[108.08309362752497,41.33656238520762]}"
2_000000000000000009de,24,19,17,41,29,184,184,12,29,0,788,30,618,-255,79,-58,-22,41,41,-1,-22,-1580,-64,-111,42,-59,-114,76,4,25,405,-294,78,-34,-55,36,45,0,10.204188,238.33333,0.08500112,92396.0,0.0037270004,142.33333,268.36667,1.8306639,"{""type"":""Point"",""coordinates"":[122.08495631781247,52.08831563156895]}"
2_000000000000000000fc,25,20,20,42,54,191,191,31,31,0,1023,29,992,-287,110,-22,-106,51,16,-2,-3,921,138,-104,-22,69,-48,-6,-3,28,939,-248,60,6,-88,49,45,-2,22.859442,261.66666,0.049167782,87646.664,0.0041790004,170.75,276.34332,3.1579974,"{""type"":""Point"",""coordinates"":[116.91469999195881,41.53598676162089]}"
2_0000000000000000072a,27,26,26,55,62,197,197,39,39,0,737,21,-520,-159,89,-16,-58,61,4,2,0,806,3,-144,-30,16,-100,-16,-2,19,-410,-181,56,-8,-83,72,-7,2,6.796289,268.58334,0.065001115,94561.336,0.0040076673,165.91667,277.69333,2.0699973,"{""type"":""Point"",""coordinates"":[120.82560808009616,45.114874644419714]}"
2_00000000000000000947,26,23,20,57,55,194,195,29,38,0,549,29,-952,-257,-31,-118,-17,65,-21,4,-26,3679,-304,-204,74,-187,-156,32,-14,17,1257,-224,8,-26,-79,34,-9,-3,0.0,245.16667,0.049167782,94760.664,0.003731667,158.83333,270.82666,3.4653306,"{""type"":""Point"",""coordinates"":[119.5306851341755,50.45437169165584]}"
2_000000000000000002fa,41,46,57,72,80,201,201,62,61,0,1161,14,-262,-54,1,-38,22,38,28,1,-24,-367,-409,-203,16,-79,-100,-56,0,8,-324,-73,-4,-12,-7,15,8,1,1.5864823,251.16667,0.022501117,87904.0,0.0034233339,183.0,275.41333,3.5139973,"{""type"":""Point"",""coordinates"":[113.76457697095408,43.91966611625619]}"
2_0000000000000000006a,28,24,25,49,50,193,193,34,35,0,1485,22,537,-147,65,-7,-60,47,-29,-1,-20,-1172,-137,-136,15,41,-86,64,3,17,-565,-150,36,4,-49,34,7,2,2.2246943,259.66666,0.04166778,84010.0,0.0039620004,172.33333,276.20667,2.992664,"{""type"":""Point"",""coordinates"":[114.61860630021533,41.065181495094905]}"
